ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-11-30,2019-11-30,-1081.3658346252946,821.9874441367115,1642.697088254293,-1081.3658346252946,-1081.3658346252946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.990912700518,2317.990912700518,2317.990912700518,0.0,0.0,0.0,2317.990912700518,2317.990912700518,2317.990912700518,0.0,0.0,0.0,1236.6250780752234
2019-12-31,2019-12-31,-1141.0692945911362,301.4714511361126,1098.547811912955,-1141.0692945911362,-1141.0692945911362,22126.851948627635,22126.851948627635,22126.851948627635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.9958479211566,1844.9958479211566,1844.9958479211566,22126.851948627635,22126.851948627635,22126.851948627635,-20281.856100706478,-20281.856100706478,-20281.856100706478,0.0,0.0,0.0,703.9265533300204
2020-01-31,2020-01-31,-1200.7727545639316,176.18969927412334,987.1098619577765,-1200.7727545639316,-1200.7727545639316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.9921744999338,1780.9921744999338,1780.9921744999338,0.0,0.0,0.0,1780.9921744999338,1780.9921744999338,1780.9921744999338,0.0,0.0,0.0,580.2194199360022
2020-02-29,2020-02-29,-1256.6243784124104,15.225526885558002,820.2488562058502,-1256.6243784124104,-1256.6243784124104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.534303464157,1678.534303464157,1678.534303464157,0.0,0.0,0.0,1678.534303464157,1678.534303464157,1678.534303464157,0.0,0.0,0.0,421.90992505174654
2020-03-31,2020-03-31,-1316.3278383786555,-184.8928029390966,613.4938952947566,-1316.3278383786555,-1316.3278383786555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.5591210102223,1525.5591210102223,1525.5591210102223,0.0,0.0,0.0,1525.5591210102223,1525.5591210102223,1525.5591210102223,0.0,0.0,0.0,209.23128263156673
2020-04-30,2020-04-30,-1374.1053802937922,-223.55187616067641,574.0442284396586,-1374.1053802937922,-1374.1053802937922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.1326337607543,1552.1326337607543,1552.1326337607543,0.0,0.0,0.0,1552.1326337607543,1552.1326337607543,1552.1326337607543,0.0,0.0,0.0,178.02725346696207
2020-05-31,2020-05-31,-1433.8088402600545,-269.52687823383894,551.929953059148,-1433.8088402600545,-1433.8088402600545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.8189345141518,1588.8189345141518,1588.8189345141518,0.0,0.0,0.0,1588.8189345141518,1588.8189345141518,1588.8189345141518,0.0,0.0,0.0,155.01009425409734
2020-06-30,2020-06-30,-1491.5863821628886,60.507088095095696,865.0539611819464,-1491.5863821628886,-1491.5863821628886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.6675739506193,1955.6675739506193,1955.6675739506193,0.0,0.0,0.0,1955.6675739506193,1955.6675739506193,1955.6675739506193,0.0,0.0,0.0,464.08119178773063
2020-07-31,2020-07-31,-1551.2898421291507,155.23125042568338,940.2648663542901,-1551.2898421291507,-1551.2898421291507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.2447702390245,2097.2447702390245,2097.2447702390245,0.0,0.0,0.0,2097.2447702390245,2097.2447702390245,2097.2447702390245,0.0,0.0,0.0,545.9549281098739
2020-08-31,2020-08-31,-1610.993302095413,59.65083903847264,875.3818749097327,-1610.993302095413,-1610.993302095413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.615169292784,2088.615169292784,2088.615169292784,0.0,0.0,0.0,2088.615169292784,2088.615169292784,2088.615169292784,0.0,0.0,0.0,477.6218671973709
2020-09-30,2020-09-30,-1668.7708439982473,-139.08526018733616,690.7748143430869,-1668.7708439982473,-1668.7708439982473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.2419632286055,1923.2419632286055,1923.2419632286055,0.0,0.0,0.0,1923.2419632286055,1923.2419632286055,1923.2419632286055,0.0,0.0,0.0,254.47111923035823
2020-10-31,2020-10-31,-1728.4743039645095,-156.39056279284097,636.9045330641563,-1728.4743039645095,-1728.4743039645095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.3483113775642,1968.3483113775642,1968.3483113775642,0.0,0.0,0.0,1968.3483113775642,1968.3483113775642,1968.3483113775642,0.0,0.0,0.0,239.87400741305464
2020-11-30,2020-11-30,-1786.251845867344,-15.56909080475716,799.4053501131194,-1786.251845867344,-1786.251845867344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.8601697479826,2160.8601697479826,2160.8601697479826,0.0,0.0,0.0,2160.8601697479826,2160.8601697479826,2160.8601697479826,0.0,0.0,0.0,374.60832388063864
2020-12-31,2020-12-31,-1845.9553058336062,-341.81483944603815,447.38317936714503,-1845.9553058336062,-1845.9553058336062,22126.851948627635,22126.851948627635,22126.851948627635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.096472179383,1898.096472179383,1898.096472179383,22126.851948627635,22126.851948627635,22126.851948627635,-20228.755476448252,-20228.755476448252,-20228.755476448252,0.0,0.0,0.0,52.14116634577681
2021-01-31,2021-01-31,-1905.658765799869,-459.2900139729163,358.6625463648737,-1905.658878850602,-1905.6586523886926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.89618821784,1870.89618821784,1870.89618821784,0.0,0.0,0.0,1870.89618821784,1870.89618821784,1870.89618821784,0.0,0.0,0.0,-34.762577582028825
2021-02-28,2021-02-28,-1959.5844715758471,-762.4070969973841,84.08489324455874,-1959.5848633448127,-1959.58404168471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.8862549874998,1633.8862549874998,1633.8862549874998,0.0,0.0,0.0,1633.8862549874998,1633.8862549874998,1633.8862549874998,0.0,0.0,0.0,-325.69821658834735
