COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;Cod Grupo;Desc Grupo;ATIVO;
025443;FERRO F-32 A VAPOR BRANCO/AZUL;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
025733;FERRO A VAPOR FE-6016AZ2 AZUL SEMP TCL;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
025889;FERRO NF-33 A VAPOR 220V;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;N;
026289;FERRO VAPOR PLASTICO FX1000-B2 BLACK & DEKER;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;N;
027080;FERRO DE PASSAR A VAPOR X6000-B2 LILAS;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027081;FERRO SECO ECOLOGICO VFAECO4B2;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027487;FERRO SECO ECOLOGICO VFAECO5B2;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027509;FERRO SECO F300-B2;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027763;FERRO A SECO FSN-55-B 220V PRETO MONDIAL;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027764;FERRO A SECO FSN-55-W 220V BRANCO MONDIAL;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
027821;FERRO A VAPOR RI-1747/24 220V AZUL;;03;0303;030304;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS FERRO;1006;ELETROPORTATEIS;S;
000065;ESPREMEDOR DE FRUTAS EFA;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
001183;EXTRASUK MAXI LUXO BICA;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
002784;ESPREMEDOR SINCRON PLUS;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
002813;ESPREMEDOR FRUTAS 704;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
003364;EXTRASUK PIC;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
004174;ESPREMEDOR FRUTAS EFC;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
004714;ESPREMEDOR DE FRUTAS 502;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
004963;ESPREMEDOR NECTAR II;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005055;EXTRASUK HIPER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005517;ESPREMEDOR DE FRUTAS CITRUS CS 10;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005518;ESPREMEDOR DE FRUTAS CITRUS CS;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005683;ESPREMEDOR DE FRUTAS EFF;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005726;ESPREMEDOR DE FRUTAS KEMHJ 28 BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005727;ESPREMEDOR DE FRUTAS CJ 500 BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
005829;ESPREMEDOR SELECT RI 3194;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006032;ESPREMEDOR DE FRUTAS CJ 600X BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006033;ESPREMEDOR DE FRUTAS ES 8318 BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006442;ESPREMEDOR DE FRUTAS UTIL 707;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006488;ESPREMEDOR CITRUS ES002;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006620;ESPREMEDOR DE FRUTAS CJ 650-B2 BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006684;ESPREMEDOR E-01 TURBO CITRUS 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
006787;ESPREMEDOR FRUTAS CP 15 CITR PRESS;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
006980;ESPREMEDOR SELECT 1.0L RI 2745 00 BR 220 WALI;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
007767;ESPREMEDOR DE FRUTAS BELLAGIO BR;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
008848;ESPREMEDOR PA30 CITRUS POWER GRUPO SEB;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
009880;ESPREMEDOR DULKA;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
010056;ESPREMEDOR DE FRUTAS ES021 220;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
010323;ESPREMEDOR DE FRUTAS 89021 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
011024;ESPREMEDOR DE FRUTAS ES 301 BR;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
011092;ESPREMEDOR E-02 PREMIUM PT;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
011509;JUICER PLUS JCR400;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
011613;ESPREMEDOR CITROMAX MALLORY;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
012061;ESPREMEDOR EF8662 BR SUGGAR;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
014005;ESPREMEDOR DE FRUTAS ES 021;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
014029;EXTRASUK BICA;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
014630;ESPREMEDOR CITROMAX 220V MALLORY;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
015128;ESPREMEDOR PA32 CITRUS GRUPO SEB;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
015933;ESPREMEDOR DE FRUTAS AMVOX AES3100;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
016492;ESPREMEDOR DE FRUTAS BELAGIO PT;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
018704;EXTRATOR FRUTAS E-10 PROFISSIONAL;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
019166;ESPREMEDOR TURBO CITRUS E 15;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
019642;ESPREMEDOR DE LARANJA AES 3400 PT;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
019643;ESPREMEDOR DE LARANJA AES 3300 BR;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
019925;ESPREMEDOR NECTAR TURBO;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
021491;EXTRATOR DE SUCO E-09 220V TURBO WHITE;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
021511;ESPREMEDOR DE FRUTAS MAX FRUIT SUGGAR EF6602B;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
022422;ESPREMEDOR ES-6015 PT2 SEMP TCL;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
022627;ESPREMEDOR DE FRUTAS CJ INOX-B2 BLACK E DECKE;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
022699;ESPREMEDOR BELLAGIO MAXX PR 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
022882;ESPREMEDOR E-23 220V/60HZ RED PREMIUM;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
022883;EXTRATOR BIVOLT E-24 TURBO 250W RED PREMIUM;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
024693;MIXER VERTICAL SB55-B2 BLACK & DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;N;
024886;ESPREMEDOR BELLAGIO MAXX VM 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
025734;ESPREMEDOR DE FRUTAS ES-3017PR2 PRETO SEMP;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
025735;MIXER TURBO 700 MX-6018PR2 PRETO SEMP TCL;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
025771;MIXER M-08 VERSATILE BLACK 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
025888;MIXER M-13 TURBO MAX 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
026080;MIXER MX21 TURBOMIX DUO HB2B18B2 PT 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
026081;MIXER MX31 TURBOMIX PRO HB2B38B2 PT 220V;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
026290;MIXER VERTICAL M250-B2 BLACK E DECKER;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
027820;MIXER DAILY 250 RI-2532/90 C/ MOEDOR PT;;03;0303;030307;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS ESPREMEDOR;1006;ELETROPORTATEIS;S;
016737;CHURRASQUEIRA CH-01 ELETRICA;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
016738;CHURRASQUEIRA CH-02 ELETRICA PEDESTAL;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
019917;CHURRASQUEIRA EASY GRILL ELETRICA;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
019918;CHURRASQUEIRA GOUMERT CGB3;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
020805;CHURRASQUEIRA CH 03 ELETRICA PEDESTAL;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
021560;CHURRASQUEIRA GOUMERT CGB2;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
022653;CHURRASQUEIRA ETNA II C/PE;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
022773;DOMINO ELETRICO CHURRASQ.BDH30ARBNA INOX 220V;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
022800;CHURRASQ A GAS SUGGAR C/CARRINHO CH4001IX;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
024290;CHURRASQUEIRA ELET.PRATIC T.II GRL852 CADENCE;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
024472;CHURRASQUEIRA ELETRICA CH-05 220V/60HZ;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;N;
024521;CHURRASQUEIRA CH-05 ELETRICA GRAND STEAK;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
024522;CHURRASQUEIRA CH-06 ELETRICA GRAND STEAK;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
025534;CHURRASQUEIRA GOURMET CGB2 N2 NEW;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
025731;CHURRASQUEIRA CH-6018PR2 PRETO ELETRICA SEMP;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
026618;CHURRASQUEIRA CH6019PR PRETO SEMP TCL;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
027450;CHURRASQUEIRA ELETRICA GPRA PT TG300DB2 ARNO;;03;0303;030302;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CHURRASQUEIRA;1006;ELETROPORTATEIS;S;
004515;CAFETEIRA 16 CAFE 835;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
004516;CAFETEIRA 22 CAFE 840;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005080;CAFETEIRA NC 18;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005365;CAFETEIRA CMA PERF.20 XIC.BR ARNO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005464;CAFETEIRA GAIA RI 6820;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005465;CAFETEIRA 10 CAFE RI 6800;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005681;CAFETEIRA CAC ARON CLASSIC;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005725;CAFETEIRA 12 XIC.HDCM 40 BX BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005762;CAFETEIRA NCP14 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005826;CAFETEIRA RI7460 20 COMFORT MINI WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
005828;CAFETEIRA RI 7444 CF 88 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006199;CAFETEIRA 16 XIC.HDCM 60  BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006304;CAFETEIRA CMAP ELET.BR OU PT ARNO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006430;CAFETEIRA CB 26;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006445;CAFETEIRA COFFEE 800;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006491;CAFETEIRA STUDIO CF 72;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
006984;CAFETEIRA MIN RI 7460 CF 82;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
007766;CAFETEIRA 24 XIC.HDCM 2000X PT BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008047;CAFETEIRA 12 XIC.DCM 1000X PT BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008100;CAFETEIRA EXPRESSO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008107;CAFETEIRA NCP27 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008524;CAFETEIRA COMFORT PLUS RI 7448 21 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008567;CAFETEIRA 6 PTIMA 12 XIC.820;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
008694;CAFETEIRA 821;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
009116;CAFETEIRA 12 XIC.DCM 1000X BR  BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
009338;CAFETEIRA C 03 14 XIC.;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
010140;CAFETEIRA 12 XIC.J.ACO INOX C12X B.E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
010357;CAFETEIRA CAFP FILTRO FG3206B2 ARNO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
011264;CAFETEIRA MAG AROMA 36 XIC.C36 B2  B.E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
011543;CAFETEIRA AMVOX ACF227 2 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
011683;CAFETEIRA 14 CAFES CF0422 PT SUGGAR;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
011684;CAFETEIRA 24 CAFES CF2422 PT SUGGAR;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
011844;CAFETEIRA C 04 26 XIC.;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
013619;CAFETEIRA CAFEMAX15 MALLORY;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
013718;CAFETEIRA CAFE MONDO PT;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
014628;CAFETEIRA MAGNIFIC CM4163 B2 BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015112;CAFETEIRA AROMA 32 MALLORY;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015135;CAFETEIRA CAFP PERFECTTA 12 XIC.GRUPO SEB;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015136;CAFETEIRA CAFA ACO INOX GRUPO SEB;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015613;CAFETEIRA CAF36 PLUS 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015814;CAFETEIRA 24 CAFES CM200-B2 BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
015815;CAFETEIRA 12 XIC.CM100 B2 BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
016127;CAFETEIRA CP15 PT 220V BORD INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
016220;CAFETEIRA CP30 INOX 220V BORD PT;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
