,Observed,trend,seasonal,resid
2016-01-19,6.0,6.300000000000001,0.05972427766032424,-0.35972427766032494
2016-01-20,8.0,6.35,0.932072762508809,0.7179272374911914
2016-01-21,6.0,6.35,-0.6300484496124032,0.2800484496124036
2016-01-22,1.0,6.166666666666666,-0.19519996476391824,-4.971466701902748
2016-01-23,4.0,6.133333333333333,-0.6917908738548274,-1.4415424594785056
2016-01-25,13.0,6.2,-0.7736090556730091,7.573609055673009
2016-01-26,5.0,6.183333333333334,-0.001128435517970391,-1.1822048978153632
2016-01-27,10.0,6.366666666666666,-0.4356245595489781,4.068957892882312
2016-01-28,7.0,6.683333333333334,-0.19260130373502465,0.5092679704016911
2016-01-29,13.0,6.816666666666666,0.39848396758280474,5.784849365750529
2016-01-30,8.0,6.766666666666667,-0.31663231148696264,1.549965644820296
2016-02-01,8.0,6.683333333333334,0.502359936575053,0.8143067300916135
2016-02-02,3.0,6.699999999999999,0.32018939393939405,-4.020189393939393
2016-02-03,8.0,6.783333333333333,-0.0026788231148695465,1.2193454897815363
2016-02-04,6.0,6.866666666666667,0.024065362931642017,-0.8907320295983091
2016-02-05,6.0,6.866666666666666,-0.06663231148696266,-0.8000343551797036
2016-02-06,7.0,6.783333333333333,0.37755373502466516,-0.16088706835799838
2016-02-08,8.0,6.733333333333333,0.403910324171952,0.8627563424947147
2016-02-10,0.0,6.85,0.12949171952078925,-6.979491719520789
2016-02-11,7.0,7.049999999999999,-0.4011284355179704,0.35112843551797146
2016-02-12,7.0,6.966666666666667,0.04189482029598302,-0.008561486962649807
2016-02-13,8.0,6.833333333333334,-0.02477184637068358,1.1914385130373497
2016-02-15,18.0,6.75,-0.16004316420014106,11.410043164200141
2016-02-16,7.0,6.566666666666666,0.30894908386187453,0.12438424947145904
2016-02-17,4.0,6.383333333333333,0.48017882311486965,-2.8635121564482025
2016-02-18,4.0,6.366666666666666,0.12336064129668783,-2.490027307963354
2016-02-19,5.0,6.516666666666667,0.40139094432699085,-1.9180576109936576
2016-02-20,7.0,6.716666666666667,-0.14065451021846376,0.423987843551797
2016-02-22,6.0,6.95,-0.2955787526427061,-0.6544212473572941
2016-02-23,7.0,7.016666666666667,-0.17550299506694858,0.15883632840028197
2016-02-24,4.0,6.983333333333334,0.05972427766032424,-3.0430576109936585
2016-02-25,5.0,7.316666666666666,0.932072762508809,-3.248739429175475
2016-02-26,6.0,7.716666666666667,-0.6300484496124032,-1.0866182170542635
2016-02-27,8.0,7.833333333333332,-0.19519996476391824,0.36186663143058606
2016-02-29,9.0,7.883333333333335,-0.6917908738548274,1.8084575405214927
2016-03-01,3.0,7.949999999999999,-0.7736090556730091,-4.17639094432699
2016-03-02,7.0,7.916666666666666,-0.001128435517970391,-0.9155382311486957
2016-03-03,3.0,7.666666666666667,-0.4356245595489781,-4.2310421071176885
2016-03-04,3.0,7.566666666666666,-0.19260130373502465,-4.374065362931642
2016-03-05,6.0,7.716666666666667,0.39848396758280474,-2.1151506342494715
2016-03-07,14.0,7.95,-0.31663231148696264,6.3666323114869625
2016-03-08,11.0,8.1,0.502359936575053,2.3976400634249475
2016-03-09,12.0,8.066666666666666,0.32018939393939405,3.6131439393939395
2016-03-10,13.0,8.033333333333333,-0.0026788231148695465,4.969345489781536
2016-03-11,5.0,8.0,0.024065362931642017,-3.024065362931642
2016-03-12,5.0,8.033333333333333,-0.06663231148696266,-2.9667010218463705
2016-03-14,28.0,8.15,0.37755373502466516,19.472446264975336
2016-03-15,11.0,8.183333333333334,0.403910324171952,2.4127563424947143
2016-03-16,4.0,8.35,0.12949171952078925,-4.479491719520789
2016-03-17,6.0,8.433333333333334,-0.4011284355179704,-2.032204897815363
2016-03-18,12.0,8.416666666666668,0.04189482029598302,3.541438513037349
2016-03-19,1.0,8.483333333333334,-0.02477184637068358,-7.458561486962651
2016-03-21,10.0,8.55,-0.16004316420014106,1.6100431642001403
2016-03-22,9.0,8.633333333333333,0.30894908386187453,0.05771758280479261
2016-03-23,11.0,8.866666666666667,0.48017882311486965,1.6531545102184633
2016-03-24,11.0,8.85,0.12336064129668783,2.0266393587033127
2016-03-26,7.0,8.45,0.40139094432699085,-1.8513909443269903
2016-03-28,3.0,8.133333333333333,-0.14065451021846376,-4.992678823114869
2016-03-29,8.0,7.833333333333333,-0.2955787526427061,0.4622454193093731
2016-03-30,3.0,7.633333333333334,-0.17550299506694858,-4.457830338266385
2016-03-31,10.0,7.583333333333334,0.05972427766032424,2.356942389006342
2016-04-01,6.0,7.183333333333334,0.932072762508809,-2.1154060958421423
2016-04-02,7.0,6.716666666666667,-0.6300484496124032,0.9133817829457365
2016-04-04,17.0,6.7,-0.19519996476391824,10.49519996476392
2016-04-05,5.0,6.75,-0.6917908738548274,-1.0582091261451727
2016-04-06,6.0,6.716666666666667,-0.7736090556730091,0.0569423890063423
2016-04-07,8.0,6.699999999999999,-0.001128435517970391,1.301128435517971
2016-04-08,6.0,6.55,-0.4356245595489781,-0.11437544045102171
2016-04-09,5.0,6.366666666666667,-0.19260130373502465,-1.1740653629316424
2016-04-11,18.0,6.333333333333334,0.39848396758280474,11.26818269908386
2016-04-12,1.0,6.166666666666667,-0.31663231148696264,-4.850034355179704
2016-04-13,0.0,6.05,0.502359936575053,-6.552359936575053
2016-04-14,4.0,6.116666666666667,0.32018939393939405,-2.436856060606061
2016-04-15,3.0,6.083333333333334,-0.0026788231148695465,-3.0806545102184644
2016-04-16,3.0,6.1,0.024065362931642017,-3.1240653629316415
2016-04-18,4.0,6.183333333333333,-0.06663231148696266,-2.11670102184637
2016-04-19,5.0,6.550000000000001,0.37755373502466516,-1.9275537350246659
2016-04-20,6.0,6.866666666666667,0.403910324171952,-1.270576990838619
2016-04-22,8.0,6.683333333333334,0.12949171952078925,1.1871749471458772
2016-04-23,5.0,6.466666666666667,-0.4011284355179704,-1.0655382311486963
2016-04-25,11.0,6.333333333333333,0.04189482029598302,4.624771846370684
2016-04-26,1.0,6.183333333333334,-0.02477184637068358,-5.15856148696265
2016-04-27,1.0,6.083333333333334,-0.16004316420014106,-4.9232901691331925
2016-04-28,7.0,6.116666666666667,0.30894908386187453,0.5743842494714584
2016-04-29,11.0,5.949999999999999,0.48017882311486965,4.569821176885131
2016-04-30,1.0,5.733333333333333,0.12336064129668783,-4.856693974630021
2016-05-02,10.0,5.75,0.40139094432699085,3.848609055673009
2016-05-03,4.0,5.85,-0.14065451021846376,-1.7093454897815359
2016-05-04,5.0,5.95,-0.2955787526427061,-0.6544212473572941
2016-05-05,7.0,6.016666666666667,-0.17550299506694858,1.158836328400282
2016-05-06,11.0,6.049999999999999,0.05972427766032424,4.890275722339677
2016-05-07,27.0,6.0,0.932072762508809,20.06792723749119
2016-05-09,5.0,5.866666666666667,-0.6300484496124032,-0.2366182170542639
2016-05-10,8.0,5.666666666666667,-0.19519996476391824,2.5285332980972512
2016-05-11,1.0,5.5,-0.6917908738548274,-3.8082091261451727
2016-05-12,2.0,5.283333333333333,-0.7736090556730091,-2.5097242776603244
2016-05-13,3.0,5.166666666666666,-0.001128435517970391,-2.1655382311486955
2016-05-14,5.0,5.2,-0.4356245595489781,0.23562455954897793
2016-05-16,8.0,5.2,-0.19260130373502465,2.9926013037350243
2016-05-17,5.0,5.083333333333333,0.39848396758280474,-0.4818173009161378
2016-05-18,1.0,5.0,-0.31663231148696264,-3.6833676885130373
2016-05-19,1.0,5.066666666666666,0.502359936575053,-4.56902660324172
2016-05-20,9.0,5.066666666666666,0.32018939393939405,3.6131439393939395
2016-05-21,4.0,5.033333333333333,-0.0026788231148695465,-1.0306545102184637
2016-05-23,6.0,5.0,0.024065362931642017,0.975934637068358
2016-05-24,3.0,4.883333333333334,-0.06663231148696266,-1.816701021846371
2016-05-25,3.0,4.483333333333333,0.37755373502466516,-1.8608870683579986
2016-05-26,0.0,4.116666666666667,0.403910324171952,-4.520576990838619
2016-05-27,2.0,4.016666666666667,0.12949171952078925,-2.146158386187456
2016-05-28,1.0,3.9833333333333334,-0.4011284355179704,-2.582204897815363
2016-05-30,2.0,4.033333333333333,0.04189482029598302,-2.0752281536293165
2016-05-31,3.0,4.116666666666666,-0.02477184637068358,-1.0918948202959826
2016-06-01,1.0,4.083333333333334,-0.16004316420014106,-2.923290169133193
2016-06-02,7.0,3.966666666666667,0.30894908386187453,2.7243842494714587
2016-06-03,4.0,3.9000000000000004,0.48017882311486965,-0.38017882311487
2016-06-04,3.0,3.8833333333333337,0.12336064129668783,-1.0066939746300216
2016-06-06,12.0,3.916666666666666,0.40139094432699085,7.681942389006343
2016-06-07,2.0,3.8,-0.14065451021846376,-1.659345489781536
2016-06-08,5.0,3.6500000000000004,-0.2955787526427061,1.6455787526427057
2016-06-09,5.0,3.55,-0.17550299506694858,1.6255029950669488
2016-06-10,6.0,3.433333333333333,0.05972427766032424,2.5069423890063427
2016-06-11,8.0,3.3499999999999996,0.932072762508809,3.7179272374911916
2016-06-13,2.0,3.3833333333333333,-0.6300484496124032,-0.75328488372093
2016-06-14,5.0,3.4833333333333334,-0.19519996476391824,1.7118666314305848
2016-06-15,2.0,3.5166666666666666,-0.6917908738548274,-0.8248757928118392
2016-06-16,4.0,3.5666666666666664,-0.7736090556730091,1.2069423890063427
2016-06-17,6.0,3.6333333333333333,-0.001128435517970391,2.3677951021846373
2016-06-18,0.0,3.75,-0.4356245595489781,-3.314375440451022
2016-06-20,6.0,3.766666666666666,-0.19260130373502465,2.4259346370683583
2016-06-21,3.0,3.633333333333333,0.39848396758280474,-1.0318173009161375
2016-06-22,2.0,3.5999999999999996,-0.31663231148696264,-1.283367688513037
2016-06-23,2.0,3.4833333333333334,0.502359936575053,-1.9856932699083862
2016-06-25,1.0,3.3499999999999996,0.32018939393939405,-2.6701893939393937
2016-06-27,3.0,3.3,-0.0026788231148695465,-0.29732117688513027
2016-06-28,1.0,3.1833333333333336,0.024065362931642017,-2.2073986962649754
2016-06-29,1.0,3.033333333333333,-0.06663231148696266,-1.9667010218463705
2016-06-30,0.0,2.8166666666666664,0.37755373502466516,-3.1942204016913314
2016-07-01,5.0,2.7166666666666663,0.403910324171952,1.8794230091613817
2016-07-02,3.0,2.6999999999999997,0.12949171952078925,0.17050828047921102
2016-07-04,2.0,2.6999999999999997,-0.4011284355179704,-0.29887156448202934
2016-07-05,4.0,2.7,0.04189482029598302,1.2581051797040168
2016-07-06,5.0,2.5999999999999996,-0.02477184637068358,2.424771846370684
2016-07-07,6.0,2.6499999999999995,-0.16004316420014106,3.5100431642001415
2016-07-08,3.0,2.683333333333333,0.30894908386187453,0.0077175828047923445
2016-07-09,0.0,2.583333333333333,0.48017882311486965,-3.0635121564482026
2016-07-11,5.0,2.533333333333333,0.12336064129668783,2.343306025369979
2016-07-12,3.0,2.5,0.40139094432699085,0.09860905567300915
2016-07-13,3.0,2.5166666666666666,-0.14065451021846376,0.6239878435517971
2016-07-14,1.0,2.4833333333333334,-0.2955787526427061,-1.1877545806906273
2016-07-15,2.0,2.433333333333333,-0.17550299506694858,-0.2578303382663846
2016-07-16,0.0,2.4833333333333334,0.05972427766032424,-2.5430576109936576
2016-07-18,1.0,2.6166666666666667,0.932072762508809,-2.548739429175476
