ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-19,2018-01-19,70.07684715232294,38.29795007808895,124.57127963329681,70.07684715232294,70.07684715232294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.236002776874919,11.236002776874919,11.236002776874919,0.0,0.0,0.0,6.353273571868596,6.353273571868596,6.353273571868596,4.882729205006323,4.882729205006323,4.882729205006323,0.0,0.0,0.0,81.31284992919785
2018-01-20,2018-01-20,70.01461993436541,36.296280855164184,122.12476733132918,70.01461993436541,70.01461993436541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.278294951449471,10.278294951449471,10.278294951449471,0.0,0.0,0.0,3.963315389536782,3.963315389536782,3.963315389536782,6.31497956191269,6.31497956191269,6.31497956191269,0.0,0.0,0.0,80.29291488581488
2018-01-21,2018-01-21,69.95239271640789,13.307095205859143,101.89049421260113,69.95239271640789,69.95239271640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.917737988156361,-12.917737988156361,-12.917737988156361,0.0,0.0,0.0,-20.40209045100786,-20.40209045100786,-20.40209045100786,7.484352462851502,7.484352462851502,7.484352462851502,0.0,0.0,0.0,57.034654728251525
2018-01-22,2018-01-22,69.89016549845034,39.2397334405615,127.14738454916508,69.89016549845034,69.89016549845034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.587131162424019,11.587131162424019,11.587131162424019,0.0,0.0,0.0,3.219790564987825,3.219790564987825,3.219790564987825,8.367340597436193,8.367340597436193,8.367340597436193,0.0,0.0,0.0,81.47729666087436
2018-01-23,2018-01-23,69.82793828049283,40.456256374917764,124.0102835013355,69.82793828049283,69.82793828049283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.589601760739736,11.589601760739736,11.589601760739736,0.0,0.0,0.0,2.6427172419242675,2.6427172419242675,2.6427172419242675,8.946884518815468,8.946884518815468,8.946884518815468,0.0,0.0,0.0,81.41754004123257
2018-01-24,2018-01-24,69.7657110625353,35.88950953385283,123.67025647156986,69.7657110625353,69.7657110625353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882832293960787,10.882832293960787,10.882832293960787,0.0,0.0,0.0,1.6700641366191085,1.6700641366191085,1.6700641366191085,9.21276815734168,9.21276815734168,9.21276815734168,0.0,0.0,0.0,80.64854335649609
2018-01-25,2018-01-25,69.70348384457778,39.65662202950013,123.72440527487122,69.70348384457778,69.70348384457778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.714779106843176,11.714779106843176,11.714779106843176,0.0,0.0,0.0,2.5529295461207693,2.5529295461207693,2.5529295461207693,9.161849560722404,9.161849560722404,9.161849560722404,0.0,0.0,0.0,81.41826295142096
2018-01-26,2018-01-26,69.64125662662025,41.92361179186398,127.91331962745312,69.64125662662025,69.64125662662025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15139479725809,15.15139479725809,15.15139479725809,0.0,0.0,0.0,6.3532735718979145,6.3532735718979145,6.3532735718979145,8.798121225360177,8.798121225360177,8.798121225360177,0.0,0.0,0.0,84.79265142387834
2018-01-27,2018-01-27,69.57902940866272,37.34145590027854,124.28881526170406,69.57902940866272,69.57902940866272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095914154446907,12.095914154446907,12.095914154446907,0.0,0.0,0.0,3.963315389551331,3.963315389551331,3.963315389551331,8.132598764895578,8.132598764895578,8.132598764895578,0.0,0.0,0.0,81.67494356310962
2018-01-28,2018-01-28,69.51680219070519,12.558069035765019,100.63306992443225,69.51680219070519,69.51680219070519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.219049390329806,-13.219049390329806,-13.219049390329806,0.0,0.0,0.0,-20.40209045100894,-20.40209045100894,-20.40209045100894,7.183041060679133,7.183041060679133,7.183041060679133,0.0,0.0,0.0,56.297752800375385
