ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-06-28,2020-06-28,7.26639430611475,-7.711026900793241,17.103798798978495,7.26639430611475,7.26639430611475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.869211489314301,-2.869211489314301,-2.869211489314301,0.0,0.0,0.0,-3.664426730309035,-3.664426730309035,-3.664426730309035,0.7952152409947342,0.7952152409947342,0.7952152409947342,0.0,0.0,0.0,4.3971828168004485
2020-06-29,2020-06-29,7.256128538368938,-4.153057063054601,20.315385866036653,7.256128538368938,7.256128538368938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23593812750846832,0.23593812750846832,0.23593812750846832,0.0,0.0,0.0,-0.25977393884087646,-0.25977393884087646,-0.25977393884087646,0.4957120663493449,0.4957120663493449,0.4957120663493449,0.0,0.0,0.0,7.492066665877407
2020-06-30,2020-06-30,7.245862770623127,-5.249937159780968,18.256539955541026,7.245862770623127,7.245862770623127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34203919507579844,-0.34203919507579844,-0.34203919507579844,0.0,0.0,0.0,-0.4828584341871465,-0.4828584341871465,-0.4828584341871465,0.140819239111348,0.140819239111348,0.140819239111348,0.0,0.0,0.0,6.903823575547328
2020-07-01,2020-07-01,7.235597002877316,-3.367335236605069,21.198158005698083,7.235597002877316,7.235597002877316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1965022208899287,1.1965022208899287,1.1965022208899287,0.0,0.0,0.0,1.4588597500015958,1.4588597500015958,1.4588597500015958,-0.2623575291116671,-0.2623575291116671,-0.2623575291116671,0.0,0.0,0.0,8.432099223767246
2020-07-02,2020-07-02,7.225331235131504,-5.06392538852281,19.48034655488321,7.225331235131504,7.225331235131504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28834335045840764,0.28834335045840764,0.28834335045840764,0.0,0.0,0.0,0.9937794523519358,0.9937794523519358,0.9937794523519358,-0.705436101893528,-0.705436101893528,-0.705436101893528,0.0,0.0,0.0,7.513674585589912
2020-07-03,2020-07-03,7.215065467385694,-4.692706020044103,18.420904337877158,7.215065467385694,7.215065467385694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05915378348816426,0.05915378348816426,0.05915378348816426,0.0,0.0,0.0,1.2381369710170422,1.2381369710170422,1.2381369710170422,-1.1789831875288779,-1.1789831875288779,-1.1789831875288779,0.0,0.0,0.0,7.274219250873858
2020-07-04,2020-07-04,7.204799699639882,-5.278694194103713,17.83541778168289,7.204799699639882,7.204799699639882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9564846610800134,-0.9564846610800134,-0.9564846610800134,0.0,0.0,0.0,0.716282929982603,0.716282929982603,0.716282929982603,-1.6727675910626167,-1.6727675910626167,-1.6727675910626167,0.0,0.0,0.0,6.248315038559869
2020-07-05,2020-07-05,7.194533931894071,-10.151942261326798,13.518014584320369,7.194533931894071,7.194533931894071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8404612012324275,-5.8404612012324275,-5.8404612012324275,0.0,0.0,0.0,-3.6644267303074645,-3.6644267303074645,-3.6644267303074645,-2.1760344709249617,-2.1760344709249617,-2.1760344709249617,0.0,0.0,0.0,1.3540727306616436
2020-07-06,2020-07-06,7.184268164148259,-7.935923257183318,16.473262046132177,7.184268164148259,7.184268164148259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9375669954131896,-2.9375669954131896,-2.9375669954131896,0.0,0.0,0.0,-0.25977393884883815,-0.25977393884883815,-0.25977393884883815,-2.6777930565643513,-2.6777930565643513,-2.6777930565643513,0.0,0.0,0.0,4.246701168735069
2020-07-07,2020-07-07,7.174002396402447,-8.447772054102206,16.379829267794225,7.174002396402447,7.174002396402447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6499683613047766,-3.6499683613047766,-3.6499683613047766,0.0,0.0,0.0,-0.4828584341851475,-0.4828584341851475,-0.4828584341851475,-3.167109927119629,-3.167109927119629,-3.167109927119629,0.0,0.0,0.0,3.52403403509767
2020-07-08,2020-07-08,7.163736628656635,-6.954218435582026,17.00926751209827,7.163736628656635,7.163736628656635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.174540064089444,-2.174540064089444,-2.174540064089444,0.0,0.0,0.0,1.4588597499996834,1.4588597499996834,1.4588597499996834,-3.6333998140891275,-3.6333998140891275,-3.6333998140891275,0.0,0.0,0.0,4.989196564567191
