ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-08-27,2015-08-27,2.304096432973632,-1.4663101494283126,11.92468431036412,2.304096432973632,2.304096432973632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7422705835648262,2.7422705835648262,2.7422705835648262,0.0,0.0,0.0,2.7422705835648262,2.7422705835648262,2.7422705835648262,0.0,0.0,0.0,5.046367016538458
2015-09-03,2015-09-03,2.447640008009793,-3.262673551913688,9.664260006025899,2.447640008009793,2.447640008009793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685565653916656,0.9685565653916656,0.9685565653916656,0.0,0.0,0.0,0.9685565653916656,0.9685565653916656,0.9685565653916656,0.0,0.0,0.0,3.4161965734014585
2015-09-10,2015-09-10,2.591183585466713,-6.343424210260664,6.574060334935087,2.591183585466713,2.591183585466713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3022764196463217,-2.3022764196463217,-2.3022764196463217,0.0,0.0,0.0,-2.3022764196463217,-2.3022764196463217,-2.3022764196463217,0.0,0.0,0.0,0.2889071658203912
2015-09-17,2015-09-17,2.734727162923633,-8.755563832159345,4.34084299802267,2.734727162923633,2.734727162923633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.034533992141165,-5.034533992141165,-5.034533992141165,0.0,0.0,0.0,-5.034533992141165,-5.034533992141165,-5.034533992141165,0.0,0.0,0.0,-2.299806829217532
2015-09-24,2015-09-24,2.8782707403805534,-8.246995160064856,4.073324110831535,2.8782707403805534,2.8782707403805534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.163905544200265,-5.163905544200265,-5.163905544200265,0.0,0.0,0.0,-5.163905544200265,-5.163905544200265,-5.163905544200265,0.0,0.0,0.0,-2.2856348038197116
2015-10-01,2015-10-01,3.0218143178374723,-6.539530629249972,6.826264095279228,3.0218143178374723,3.0218143178374723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7831335111414277,-2.7831335111414277,-2.7831335111414277,0.0,0.0,0.0,-2.7831335111414277,-2.7831335111414277,-2.7831335111414277,0.0,0.0,0.0,0.23868080669604463
2015-10-08,2015-10-08,3.1653578952943926,-6.339730616145457,6.597467371132366,3.1653578952943926,3.1653578952943926,0.0,0.0,0.0,0.0,0.0,0.0,-2.8219781687774477,-2.8219781687774477,-2.8219781687774477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.115952411060028,-3.115952411060028,-3.115952411060028,-2.8219781687774477,-2.8219781687774477,-2.8219781687774477,-0.29397424228258,-0.29397424228258,-0.29397424228258,0.0,0.0,0.0,0.04940548423436475
2015-10-15,2015-10-15,3.3089014721869776,-3.223270062091846,9.99532333403538,3.3089014721869776,3.3089014721869776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17585900314365333,-0.17585900314365333,-0.17585900314365333,0.0,0.0,0.0,-0.17585900314365333,-0.17585900314365333,-0.17585900314365333,0.0,0.0,0.0,3.1330424690433243
2015-10-22,2015-10-22,3.4524450490795626,-5.538142550858634,7.680108992102315,3.4524450490795626,3.4524450490795626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.607523989873462,-2.607523989873462,-2.607523989873462,0.0,0.0,0.0,-2.607523989873462,-2.607523989873462,-2.607523989873462,0.0,0.0,0.0,0.8449210592061007
2015-10-29,2015-10-29,3.595988625972147,-8.183197780297261,4.888230627215527,3.595988625972147,3.595988625972147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.354307628722032,-5.354307628722032,-5.354307628722032,0.0,0.0,0.0,-5.354307628722032,-5.354307628722032,-5.354307628722032,0.0,0.0,0.0,-1.758319002749885
2015-11-05,2015-11-05,3.73953220286473,-8.928760413891164,3.5729688782269293,3.73953220286473,3.73953220286473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.938511694225036,-5.938511694225036,-5.938511694225036,0.0,0.0,0.0,-5.938511694225036,-5.938511694225036,-5.938511694225036,0.0,0.0,0.0,-2.198979491360306
2015-11-12,2015-11-12,3.883075779757315,-6.664771246291029,6.8831837911658775,3.883075779757315,3.883075779757315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825480063350575,-3.825480063350575,-3.825480063350575,0.0,0.0,0.0,-3.825480063350575,-3.825480063350575,-3.825480063350575,0.0,0.0,0.0,0.05759571640673977
2015-11-19,2015-11-19,4.026619354624063,-3.5221687253995912,10.361830898263872,4.026619354624063,4.026619354624063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5814915101729281,-0.5814915101729281,-0.5814915101729281,0.0,0.0,0.0,-0.5814915101729281,-0.5814915101729281,-0.5814915101729281,0.0,0.0,0.0,3.4451278444511346
2015-11-26,2015-11-26,4.170162929490809,0.7035754209444793,14.043029427263408,4.170162929490809,4.170162929490809,0.0,0.0,0.0,1.6413557797639522,1.6413557797639522,1.6413557797639522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4449901905582863,3.4449901905582863,3.4449901905582863,1.6413557797639522,1.6413557797639522,1.6413557797639522,1.8036344107943343,1.8036344107943343,1.8036344107943343,0.0,0.0,0.0,7.615153120049095
2015-12-03,2015-12-03,4.313706504357556,0.3826075094330342,13.537908873869933,4.313706504357556,4.313706504357556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5453156833850663,2.5453156833850663,2.5453156833850663,0.0,0.0,0.0,2.5453156833850663,2.5453156833850663,2.5453156833850663,0.0,0.0,0.0,6.859022187742623
2015-12-10,2015-12-10,4.457250079224304,0.30839627385530444,13.662852933772323,4.457250079224304,4.457250079224304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228241357053625,2.228241357053625,2.228241357053625,0.0,0.0,0.0,2.228241357053625,2.228241357053625,2.228241357053625,0.0,0.0,0.0,6.685491436277928
